"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","916","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [2] deposit=5000","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","864","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [2] deposit=5000","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","768","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [2] deposit=-1, error=Deposit amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","1156","Пользователь не может переводить деньги на чужой счет","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositOnAnotherAccount"
"","1521","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [1] sum=10001, error=Transfer amount cannot exceed 10000","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","596","Пользователь не может меня свое имя в профиле с некорректными данными [1] name=S ","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","702","Пользователь может меня свое имя в профиле. [1] name=S s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","0","adminCanLoginWithCorrectData()","","2026-07-19","skipped","2026-07-19","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","adminCanLoginWithCorrectData"
"","560","Пользователь может видеть информацию о своем профиле","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanSeeInfoAboutTheirProfile"
"","430","userCanCreateAccountTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","0","Пользователь не может менять  username вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirUserName"
"","246","Пользователь не может меня свое имя в профиле с некорректными данными.","","2026-07-19","broken","2026-07-19","","Тесты на возможность изменить имя профиля пользователем UI","iteration_2.ui.ChangeNameOfUserTestUI","userCantChangeTheirNameWithNotCorrectData"
"","1391","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [2] sum=0, error=Transfer amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","1391","Пользователь не может переводить деньги с чужого счета на свой собственный","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCantTransferMoneyFromSomeOneAccountToHisOne"
"","0","Пользователь не может менять  password вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirPassword"
"","997","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [2] sum=0, error=Transfer amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","1062","Пользователь может меня свое имя в профиле. [1] name=S s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","458","Пользователь не может меня свое имя в профиле с некорректными данными [1] name=S ","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","1460","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [2] deposit=5000","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","2618","Пользователь не может переводить деньги с чужого счета на свой собственный","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCantTransferMoneyFromSomeOneAccountToHisOne"
"","470","Пользователь не может меня свое имя в профиле с некорректными данными [2] name=S  !","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","247","Пользователь может меня свое имя в профиле.","","2026-07-19","broken","2026-07-19","","Тесты на возможность изменить имя профиля пользователем UI","iteration_2.ui.ChangeNameOfUserTestUI","userCanChangeTheirNameWithCorrectData"
"","159","adminCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1129","Пользователь может переводить деньги с одного счета на другой. Максимальная сумма 10000 [1] sum=9999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCanTransferMoneyFromOneAccountToAnother"
"","1095","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [1] sum=10001, error=Transfer amount cannot exceed 10000","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","857","Пользователь может отслеживать состояние своих учетных записей","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanSeeTrackingOfTheirAccounts"
"","991","Пользователь не может отслеживать статус чужих аккаунтов","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanSeeTrackingOfOtherAccounts"
"","2127","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [1] deposit=4999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","321","Пользователь не может переводить отрицательные суммы","","2026-07-19","broken","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой UI","iteration_2.ui.TransferMoneyTestUI","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","0","Пользователь не может менять  password вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirPassword"
"","417","userCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","939","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [1] deposit=5001, error=Deposit amount cannot exceed 5000","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","17","adminCanCreateUser()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCanCreateUser"
"","1137","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [3] sum=-1, error=Transfer amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","0","Пользователь не может менять  role вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirRole"
"","1359","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [3] deposit=0, error=Deposit amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","446","Пользователь не может меня свое имя в профиле с некорректными данными [3] name=   2  2  ","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","141","adminCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","1172","Пользователь может переводить деньги с одного счета на другой. Максимальная сумма 10000 [1] sum=9999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCanTransferMoneyFromOneAccountToAnother"
"","182","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [2] username=ab, password=Password33$, role=USER, errorKey=username, errorValue=Username must be between 3 and 15 characters","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","729","Пользователь может меня свое имя в профиле. [1] name=S s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","1025","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [1] deposit=4999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","0","Пользователь не может менять  role вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirRole"
"","244","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","234","adminCanCreateUserWithCorrectData()","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","148","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1348","Пользователь может отслеживать состояние своих учетных записей","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanSeeTrackingOfTheirAccounts"
"","127","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","659","Пользователь может видеть информацию о своем профиле","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanSeeInfoAboutTheirProfile"
"","1548","Пользователь может переводить деньги с одного счета на другой. Максимальная сумма 10000 [2] sum=10000","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCanTransferMoneyFromOneAccountToAnother"
"","813","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [3] deposit=0, error=Deposit amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","1125","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [2] sum=0, error=Transfer amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","2404","adminCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","adminCanGenerateAuthTokenTest"
"","50","adminCannotCreateUserWithInvalidDataTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","455","Пользователь не может меня свое имя в профиле с некорректными данными [5] name=ы№№№ о;;;;","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","385","userCanGenerateAuthTokenTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.LoginUserTest","iteration_1.api.LoginUserTest","userCanGenerateAuthTokenTest"
"","30","adminCanCreateUser()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCanCreateUser"
"","500","Пользователь не может переводить деньги на не существующий счет","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositOnNonExistAccount"
"","0","Пользователь не может менять  password вместе с name","","2026-07-19","skipped","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirPassword"
"","889","Пользователь может создать депозит с суммой не более 5000 за раз и больше 0 [1] deposit=4999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCanCreateDepositWithValidSum"
"","1224","Пользователь может переводить деньги с одного счета на другой. Максимальная сумма 10000 [1] sum=9999","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCanTransferMoneyFromOneAccountToAnother"
"","282","Пользователь может отслеживать состояние своих учетных записей","","2026-07-19","broken","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой UI","iteration_2.ui.TransferMoneyTestUI","userCanSeeTrackingOfTheirAccounts"
"","310","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [1] username=   , password=Password33$, role=USER, errorKey=username, errorValue=Username cannot be blank","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","275","adminCanCreateUserWithCorrectData()","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanCreateUserWithCorrectData"
"","309","Пользователь не может делать депозит с невалидной суммой","","2026-07-19","broken","2026-07-19","","Тесты на проверку возможности создания Депозита UI","iteration_2.ui.CreateDepositTestUI","userCannotCreateDepositWithNotValidSum"
"","290","userCanLoginWithCorrectDataTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.LoginUserTest","iteration_1.ui.LoginUserTest","userCanLoginWithCorrectDataTest"
"","708","Пользователь может меня свое имя в профиле. [2] name=Svetlana s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","21","adminCannotCreateUserWithInvalidDataTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateUserTest","iteration_1.ui.CreateUserTest","adminCannotCreateUserWithInvalidDataTest"
"","1027","Пользователь может отслеживать состояние своих учетных записей","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanSeeTrackingOfTheirAccounts"
"","1319","Пользователь может перевести деньги со своего счета на чужой счет","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanTransferMoneyFromHisAccountToAnother"
"","1024","Пользователь не может отслеживать статус чужих аккаунтов","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","userCanSeeTrackingOfOtherAccounts"
"","690","Пользователь может меня свое имя в профиле. [2] name=Svetlana s","","2026-07-19","passed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCanChangeTheirNameWithCorrectData"
"","143","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","452","Пользователь не может меня свое имя в профиле с некорректными данными [2] name=S  !","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","706","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [1] deposit=5001, error=Deposit amount cannot exceed 5000","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
"","462","Пользователь не может меня свое имя в профиле с некорректными данными [4] name=","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","638","Пользователь не может меня свое имя в профиле с некорректными данными [4] name=","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","703","Пользователь не может меня свое имя в профиле с некорректными данными [3] name=   2  2  ","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","1033","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [1] sum=10001, error=Transfer amount cannot exceed 10000","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","3265","userCanCreateAccountTest()","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateAccountTest","iteration_1.api.CreateAccountTest","userCanCreateAccountTest"
"","1087","Пользователь может переводить деньги с одного счета на другой. Максимальная сумма 10000 [2] sum=10000","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCanTransferMoneyFromOneAccountToAnother"
"","277","userCanCreateAccountTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","922","Пользователь не может переводить деньги на чужой счет","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositOnAnotherAccount"
"","332","userCanCreateAccountTest()","","2026-07-19","broken","2026-07-19","","iteration_1.ui.CreateAccountTest","iteration_1.ui.CreateAccountTest","userCanCreateAccountTest"
"","476","Пользователь не может меня свое имя в профиле с некорректными данными [5] name=ы№№№ о;;;;","","2026-07-19","failed","2026-07-19","","Тесты на возможность изменить имя профиля пользователем API","iteration_2.api.ChangeNameOfUserTest","userCantChangeTheirNameWithNotCorrectData"
"","150","adminCanNotCreateUserWithInvalidData(String, String, String, String, String) [4] username=abc%, password=Password33$, role=USER, errorKey=username, errorValue=Username must contain only letters, digits, dashes, underscores, and dots","","2026-07-19","passed","2026-07-19","","iteration_1.api.CreateUserTest","iteration_1.api.CreateUserTest","adminCanNotCreateUserWithInvalidData"
"","1614","Пользователь не может переводить отрицательные суммы и суммы больше 10000 [3] sum=-1, error=Transfer amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности перевода денег с одного счета на другой API","iteration_2.api.TransferMoneyTest","UserCantTransferMoneyFromOneAccountToAnotherWithNotCorrectSum"
"","1401","Пользователь не может переводить деньги на чужой счет","","2026-07-19","passed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositOnAnotherAccount"
"","724","Пользователь не может создать депозит с суммой более 5000 за раз и меньше 0 [3] deposit=0, error=Deposit amount must be at least 0.01","","2026-07-19","failed","2026-07-19","","Тесты на проверку возможности создания Депозита API","iteration_2.api.CreateDepositTest","userCantCreateDepositWithNotValidSum"
